,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
55105,160986.0,68463.0,63941.0,23215.0,6124.0,25884.0,11476.0,24201.0,38475.0,22911.0,7468.0,26334.0,1963.0,5022.0,1471.0,1166.0,3870.0,3047.0,12842.0,150853.0,336.0
55107,14272.0,8998.0,6245.0,2225.0,334.0,22651.0,1286.0,3186.0,3019.0,2359.0,505.0,634.0,94.0,228.0,927.0,91.0,341.0,192.0,1474.0,13084.0,47.0
55109,86726.0,34695.0,32811.0,4851.0,1986.0,34679.0,2454.0,10589.0,22609.0,7704.0,2748.0,4839.0,495.0,2254.0,861.0,521.0,1034.0,839.0,4914.0,73263.0,97.0
55111,63317.0,29864.0,25293.0,6933.0,1664.0,26736.0,4004.0,10797.0,14611.0,8154.0,2017.0,5360.0,520.0,2496.0,1921.0,451.0,1440.0,916.0,5253.0,69098.0,161.0
55113,16438.0,16193.0,7488.0,2623.0,587.0,25680.0,1077.0,3833.0,3277.0,2449.0,668.0,3731.0,37.0,210.0,863.0,220.0,407.0,349.0,1727.0,16113.0,47.0
55115,41384.0,20714.0,16940.0,4594.0,962.0,25286.0,2755.0,8263.0,9044.0,5043.0,1254.0,5220.0,156.0,804.0,1362.0,234.0,788.0,676.0,3617.0,33318.0,116.0
55117,115269.0,50642.0,47152.0,9942.0,3173.0,27796.0,6683.0,18740.0,26332.0,11968.0,3524.0,16622.0,1447.0,4431.0,1222.0,699.0,2899.0,3076.0,6786.0,119954.0,277.0
55119,20521.0,10594.0,8751.0,2511.0,475.0,24907.0,1758.0,3712.0,4899.0,2542.0,624.0,708.0,123.0,388.0,1036.0,178.0,552.0,223.0,2142.0,17990.0,53.0
55121,29521.0,12819.0,11840.0,2804.0,511.0,26002.0,2137.0,5021.0,7172.0,3198.0,1079.0,2615.0,495.0,433.0,809.0,195.0,586.0,466.0,2380.0,30030.0,71.0
55123,30442.0,13807.0,11843.0,4882.0,501.0,24414.0,2441.0,5618.0,7908.0,3511.0,699.0,1090.0,281.0,406.0,1301.0,386.0,1074.0,434.0,5053.0,24684.0,73.0
55127,103021.0,51704.0,39967.0,12885.0,3606.0,28085.0,6098.0,15766.0,22672.0,11897.0,3063.0,14720.0,2297.0,4480.0,1181.0,689.0,2133.0,2929.0,8723.0,92859.0,200.0
55131,133422.0,55528.0,53187.0,7486.0,3036.0,34722.0,5649.0,20874.0,30789.0,13339.0,3513.0,8770.0,725.0,4387.0,696.0,377.0,2154.0,1091.0,6241.0,117144.0,252.0
55135,51974.0,25456.0,21412.0,5327.0,1236.0,28145.0,3401.0,10147.0,11049.0,7069.0,1519.0,2671.0,381.0,1522.0,1339.0,211.0,1224.0,1639.0,3513.0,47338.0,164.0
55137,24238.0,14914.0,9749.0,2646.0,702.0,24861.0,2495.0,5418.0,4567.0,3596.0,509.0,2468.0,339.0,378.0,1537.0,155.0,498.0,1223.0,2055.0,19126.0,82.0
55141,73621.0,34413.0,31884.0,7715.0,2206.0,27687.0,3988.0,13700.0,16110.0,9300.0,2543.0,5094.0,427.0,2617.0,1424.0,337.0,1989.0,998.0,4319.0,82350.0,157.0
56003,11931.0,5376.0,4459.0,1385.0,181.0,23041.0,838.0,2372.0,3021.0,1914.0,297.0,1439.0,89.0,46.0,685.0,94.0,141.0,246.0,1767.0,11377.0,38.0
56007,15696.0,8571.0,6095.0,2133.0,328.0,27399.0,1017.0,2162.0,3761.0,1848.0,597.0,3465.0,302.0,278.0,1512.0,183.0,211.0,830.0,1859.0,15110.0,40.0
56009,14223.0,6506.0,5576.0,1178.0,407.0,31470.0,933.0,1944.0,3583.0,2219.0,442.0,1586.0,24.0,293.0,1154.0,171.0,194.0,64.0,1376.0,13472.0,22.0
56011,7284.0,3573.0,2976.0,441.0,166.0,32817.0,310.0,1314.0,1702.0,750.0,164.0,237.0,0.0,13.0,946.0,48.0,59.0,58.0,809.0,6366.0,16.0
56013,40683.0,17703.0,15159.0,5585.0,1479.0,26606.0,2307.0,6676.0,10242.0,5760.0,1399.0,12124.0,96.0,514.0,3219.0,544.0,685.0,835.0,7896.0,38280.0,94.0
56015,13546.0,5949.0,5350.0,2031.0,450.0,25883.0,794.0,2762.0,2754.0,1881.0,323.0,1841.0,142.0,227.0,659.0,32.0,106.0,798.0,1652.0,12122.0,34.0
56019,8572.0,4536.0,3668.0,499.0,204.0,31888.0,309.0,1757.0,1898.0,1133.0,361.0,723.0,1.0,183.0,606.0,0.0,178.0,59.0,1187.0,7994.0,17.0
56021,96459.0,41571.0,37362.0,9812.0,2761.0,30249.0,4320.0,13621.0,22656.0,11746.0,3688.0,20233.0,759.0,2212.0,4116.0,451.0,1547.0,1976.0,9773.0,98038.0,157.0
56025,80871.0,35648.0,32422.0,8333.0,2140.0,30902.0,4508.0,10372.0,19419.0,11212.0,3342.0,10492.0,644.0,3274.0,4171.0,566.0,1335.0,1671.0,11700.0,86019.0,143.0
56029,29083.0,13931.0,11826.0,2288.0,589.0,30179.0,1171.0,5655.0,6031.0,3468.0,731.0,2732.0,144.0,349.0,1493.0,158.0,448.0,848.0,3410.0,28787.0,66.0
56031,8740.0,4698.0,3680.0,1340.0,164.0,30054.0,612.0,1924.0,1785.0,1576.0,347.0,930.0,60.0,81.0,719.0,16.0,70.0,117.0,1460.0,8282.0,24.0
56033,29924.0,14344.0,12697.0,2378.0,572.0,29630.0,1291.0,5440.0,6455.0,4150.0,801.0,2472.0,97.0,762.0,1263.0,139.0,515.0,1023.0,2866.0,29906.0,74.0
56035,10032.0,5859.0,3203.0,775.0,160.0,30295.0,325.0,1338.0,2418.0,1258.0,173.0,838.0,58.0,19.0,725.0,25.0,29.0,165.0,1377.0,9742.0,11.0
56039,22623.0,13292.0,8576.0,1650.0,311.0,46499.0,784.0,2678.0,4411.0,1411.0,519.0,4253.0,776.0,871.0,403.0,314.0,147.0,833.0,3313.0,28921.0,13.0
56043,8351.0,3811.0,3493.0,1198.0,304.0,26325.0,734.0,1641.0,2072.0,1552.0,257.0,1470.0,52.0,69.0,432.0,75.0,222.0,176.0,1381.0,8108.0,15.0
56045,7175.0,3498.0,3134.0,1002.0,124.0,29493.0,445.0,1317.0,1511.0,957.0,207.0,558.0,78.0,115.0,832.0,33.0,164.0,356.0,972.0,5915.0,13.0
1003,199510.0,107579.0,75149.0,25551.0,5887.0,28069.0,13956.0,37338.0,44270.0,27390.0,4494.0,33560.0,1540.0,19711.0,12829.0,958.0,2303.0,2911.0,23255.0,197683.0,492.0
1015,115883.0,53326.0,45071.0,22135.0,6218.0,22231.0,13894.0,18461.0,25641.0,23383.0,4621.0,31291.0,776.0,1997.0,7849.0,694.0,2819.0,2976.0,12415.0,122386.0,454.0
1019,25897.0,16260.0,10999.0,4188.0,634.0,22544.0,3499.0,5263.0,5326.0,5482.0,874.0,2105.0,15.0,309.0,4400.0,161.0,384.0,339.0,2417.0,21106.0,91.0
1021,43817.0,19260.0,16619.0,8779.0,1520.0,22045.0,5918.0,6682.0,10590.0,7360.0,1440.0,8496.0,1002.0,194.0,6162.0,481.0,937.0,388.0,6875.0,35776.0,153.0
1041,13896.0,6699.0,5426.0,2484.0,452.0,20455.0,2071.0,2433.0,3178.0,2676.0,535.0,4048.0,143.0,17.0,1867.0,41.0,364.0,150.0,1549.0,11892.0,38.0
1049,70937.0,31068.0,24811.0,13872.0,1894.0,18685.0,12981.0,11018.0,17550.0,10802.0,2207.0,13467.0,2551.0,285.0,7448.0,721.0,1101.0,910.0,11246.0,63592.0,211.0
1057,16783.0,8412.0,6850.0,2863.0,598.0,20201.0,2452.0,3281.0,3607.0,4556.0,544.0,2479.0,0.0,142.0,1788.0,96.0,694.0,324.0,1400.0,16400.0,60.0
1073,659096.0,305262.0,261773.0,116750.0,26632.0,28162.0,49094.0,94317.0,152478.0,97870.0,28638.0,325126.0,7989.0,41809.0,9872.0,3599.0,21170.0,15880.0,71081.0,736127.0,1397.0
1075,14066.0,7327.0,6010.0,3322.0,542.0,20206.0,2258.0,2844.0,3050.0,3226.0,519.0,1950.0,41.0,40.0,1260.0,61.0,361.0,199.0,1768.0,12120.0,55.0
1081,153947.0,65701.0,57901.0,34085.0,4579.0,24951.0,10170.0,15889.0,33539.0,18618.0,5577.0,49467.0,1887.0,8419.0,11077.0,1146.0,3003.0,5673.0,14469.0,157642.0,222.0
1093,30239.0,14702.0,12486.0,5509.0,973.0,20998.0,4331.0,6077.0,6384.0,7368.0,1063.0,2405.0,70.0,250.0,3097.0,158.0,687.0,590.0,2838.0,27896.0,129.0
1095,94534.0,40352.0,34461.0,19138.0,2965.0,21767.0,13557.0,15508.0,23361.0,15751.0,3449.0,16693.0,3931.0,632.0,6032.0,1106.0,1811.0,1060.0,14389.0,94842.0,298.0
1109,33277.0,15734.0,12802.0,8074.0,1546.0,20180.0,3932.0,4753.0,6669.0,5410.0,1364.0,14455.0,468.0,860.0,3659.0,242.0,923.0,1897.0,3490.0,37570.0,73.0
1113,58636.0,26719.0,22333.0,12423.0,2435.0,20760.0,6726.0,7390.0,14719.0,9900.0,2681.0,30071.0,384.0,1203.0,4014.0,632.0,2034.0,623.0,8653.0,47876.0,140.0
1121,81057.0,37197.0,31461.0,16119.0,4224.0,20430.0,11304.0,13088.0,18009.0,14761.0,3454.0,29570.0,384.0,863.0,8720.0,445.0,2408.0,3255.0,8688.0,77873.0,252.0
1125,202471.0,87923.0,70440.0,34470.0,6782.0,23896.0,14604.0,23734.0,42539.0,24083.0,7293.0,74957.0,1644.0,13745.0,8852.0,1456.0,4714.0,10393.0,19547.0,231731.0,461.0
2020,299321.0,114443.0,104969.0,23652.0,9857.0,37864.0,12854.0,26785.0,74841.0,30481.0,10835.0,120193.0,6338.0,12610.0,4943.0,4322.0,5930.0,8234.0,41907.0,305210.0,298.0
2090,100150.0,41670.0,35303.0,7444.0,4344.0,34182.0,3433.0,7850.0,24528.0,9719.0,2944.0,28517.0,860.0,3146.0,1836.0,1963.0,1912.0,4203.0,10874.0,104121.0,85.0
2110,32524.0,13263.0,12138.0,2365.0,929.0,40592.0,975.0,3367.0,7246.0,3128.0,1055.0,11168.0,372.0,1359.0,1056.0,543.0,811.0,735.0,3917.0,32044.0,49.0
2220,8921.0,4112.0,3504.0,796.0,224.0,35655.0,463.0,1180.0,2010.0,1076.0,322.0,3377.0,182.0,232.0,409.0,119.0,609.0,301.0,1630.0,8301.0,18.0
4019,1003338.0,450828.0,395390.0,186299.0,43458.0,26204.0,81218.0,178612.0,219290.0,144325.0,37600.0,468844.0,39640.0,62971.0,46986.0,15665.0,34916.0,27985.0,121020.0,950116.0,2092.0
4025,218586.0,112854.0,93445.0,31512.0,7730.0,26584.0,16285.0,61800.0,38028.0,40253.0,5281.0,41183.0,4079.0,3846.0,23186.0,2509.0,4034.0,4162.0,27883.0,194416.0,608.0
5001,18569.0,9441.0,7685.0,3587.0,806.0,23287.0,2228.0,3296.0,4292.0,4249.0,817.0,5498.0,55.0,237.0,1537.0,82.0,710.0,254.0,1748.0,20321.0,68.0
5003,20989.0,10101.0,8338.0,4131.0,894.0,20290.0,2309.0,3802.0,4925.0,4654.0,643.0,6719.0,189.0,109.0,2331.0,148.0,529.0,200.0,2536.0,20550.0,53.0
5005,40992.0,22588.0,18061.0,5600.0,1016.0,23068.0,4018.0,12327.0,7250.0,8722.0,1012.0,1950.0,134.0,618.0,3564.0,271.0,743.0,498.0,3735.0,41596.0,147.0
5007,245231.0,98027.0,88014.0,27562.0,4098.0,28996.0,20270.0,31350.0,66505.0,22710.0,7123.0,61951.0,7142.0,5937.0,5144.0,2502.0,2690.0,2746.0,27981.0,256957.0,397.0
5019,22684.0,10405.0,8783.0,4762.0,858.0,19500.0,1770.0,3555.0,4425.0,4267.0,964.0,6948.0,155.0,632.0,2033.0,197.0,562.0,2925.0,2483.0,25473.0,81.0
5021,15202.0,8039.0,6453.0,3340.0,474.0,19192.0,2258.0,3190.0,3208.0,3558.0,729.0,606.0,24.0,95.0,808.0,151.0,466.0,132.0,1785.0,13103.0,57.0
5023,25587.0,15854.0,10360.0,3901.0,903.0,25078.0,3140.0,6494.0,5043.0,4613.0,761.0,1279.0,43.0,212.0,3514.0,187.0,307.0,356.0,3473.0,23019.0,66.0
5031,102884.0,43278.0,39042.0,18682.0,3182.0,24226.0,7886.0,13216.0,25564.0,17994.0,5015.0,22670.0,844.0,3672.0,2683.0,919.0,2895.0,3666.0,13906.0,111864.0,265.0
5037,17329.0,7883.0,6703.0,3364.0,573.0,20692.0,2246.0,2962.0,4263.0,3739.0,626.0,4643.0,33.0,99.0,1297.0,102.0,535.0,224.0,1774.0,15120.0,56.0
5059,33440.0,14331.0,12226.0,5347.0,988.0,20522.0,3317.0,5797.0,7133.0,7610.0,1111.0,5699.0,132.0,139.0,3664.0,165.0,613.0,1991.0,3698.0,29325.0,100.0
5061,13487.0,6230.0,5068.0,2605.0,439.0,22587.0,1867.0,2224.0,3493.0,2304.0,716.0,4665.0,460.0,115.0,919.0,140.0,435.0,186.0,2024.0,15391.0,53.0
5071,26025.0,11350.0,10014.0,5418.0,632.0,18871.0,3579.0,4060.0,6336.0,4385.0,646.0,4917.0,666.0,219.0,1720.0,444.0,617.0,716.0,3340.0,25912.0,74.0
5105,10246.0,4907.0,3730.0,1804.0,317.0,22474.0,1274.0,1896.0,2252.0,2248.0,193.0,785.0,0.0,4.0,1285.0,113.0,164.0,198.0,1052.0,7302.0,39.0
5109,11017.0,5572.0,4298.0,1997.0,271.0,19686.0,1427.0,2071.0,2543.0,2950.0,353.0,1375.0,212.0,28.0,1232.0,70.0,232.0,190.0,1623.0,9508.0,36.0
5117,8334.0,4497.0,3846.0,1617.0,250.0,21035.0,1057.0,1834.0,1727.0,1854.0,370.0,1237.0,0.0,36.0,1035.0,108.0,246.0,133.0,993.0,6195.0,25.0
5119,391806.0,181232.0,155440.0,69467.0,12463.0,28421.0,26088.0,52829.0,93085.0,53694.0,16720.0,181707.0,5768.0,25522.0,10073.0,2730.0,11327.0,6071.0,44774.0,485604.0,915.0
5139,40334.0,19688.0,16383.0,8220.0,1602.0,22240.0,4458.0,6687.0,9690.0,7492.0,1852.0,15592.0,285.0,316.0,4241.0,874.0,984.0,490.0,5219.0,44966.0,103.0
5143,219930.0,90065.0,83467.0,40272.0,5742.0,25249.0,20867.0,23591.0,55120.0,22608.0,6903.0,60780.0,8638.0,14400.0,5031.0,3192.0,4926.0,7707.0,29521.0,231731.0,555.0
6009,44787.0,28104.0,17713.0,5641.0,1758.0,30577.0,3248.0,11245.0,8042.0,8986.0,1110.0,7930.0,277.0,381.0,1996.0,352.0,711.0,516.0,3667.0,34700.0,117.0
6033,64076.0,35633.0,26194.0,15561.0,3554.0,21799.0,7528.0,13122.0,13028.0,13627.0,2967.0,17775.0,2348.0,723.0,8338.0,776.0,2013.0,981.0,9286.0,52807.0,178.0
6035,31945.0,12726.0,9501.0,3558.0,942.0,20072.0,4245.0,3922.0,5262.0,4117.0,761.0,10844.0,633.0,513.0,1512.0,158.0,613.0,10042.0,1809.0,32220.0,56.0
6041,259358.0,112259.0,104400.0,20445.0,7021.0,63608.0,13078.0,50476.0,53207.0,22971.0,6352.0,72997.0,10590.0,15448.0,1534.0,3786.0,5497.0,7510.0,16231.0,244361.0,417.0
6043,17645.0,10334.0,7255.0,2849.0,780.0,27832.0,1426.0,4381.0,2918.0,3110.0,494.0,3264.0,193.0,148.0,1999.0,179.0,207.0,1021.0,1267.0,15514.0,52.0
6091,2931.0,2349.0,1275.0,329.0,50.0,31873.0,261.0,764.0,425.0,536.0,19.0,412.0,35.0,44.0,186.0,2.0,34.0,34.0,236.0,2312.0,10.0
6093,43668.0,24034.0,19045.0,9524.0,2161.0,23542.0,3627.0,9941.0,8841.0,8822.0,1503.0,9772.0,755.0,815.0,3129.0,569.0,1484.0,582.0,4291.0,41639.0,140.0
6109,53864.0,31358.0,22083.0,7176.0,2570.0,29431.0,4154.0,12628.0,8983.0,10165.0,1367.0,10121.0,483.0,726.0,2988.0,677.0,1296.0,3395.0,4409.0,50970.0,156.0
8005,617668.0,242869.0,231844.0,65383.0,20623.0,35250.0,31745.0,72979.0,151442.0,55751.0,22091.0,235208.0,24213.0,56427.0,2454.0,6899.0,12547.0,4811.0,69554.0,652470.0,696.0
8013,313961.0,131042.0,123669.0,40732.0,10002.0,40097.0,11212.0,38146.0,63310.0,25819.0,8052.0,67713.0,6635.0,22159.0,3687.0,2335.0,6832.0,10785.0,23160.0,342883.0,350.0
8014,62449.0,25543.0,24581.0,3667.0,1587.0,41698.0,1674.0,7445.0,15237.0,5219.0,1312.0,13680.0,994.0,5312.0,729.0,444.0,767.0,313.0,3441.0,68418.0,47.0
8035,314238.0,118178.0,114017.0,11807.0,6125.0,47062.0,4235.0,31066.0,89011.0,19602.0,7609.0,50799.0,2262.0,11937.0,616.0,1122.0,2075.0,703.0,13342.0,282974.0,234.0
8041,665171.0,265480.0,249279.0,73012.0,23774.0,30261.0,25597.0,76249.0,166802.0,74822.0,22807.0,196869.0,10241.0,33936.0,8568.0,6219.0,11166.0,17149.0,59290.0,688271.0,899.0
8043,46835.0,19280.0,16327.0,6012.0,1246.0,19427.0,4095.0,9383.0,7581.0,6978.0,1280.0,9611.0,706.0,635.0,2394.0,254.0,854.0,10508.0,3534.0,46243.0,134.0
8059,558810.0,233838.0,225320.0,44629.0,16346.0,38367.0,23112.0,81782.0,116690.0,53581.0,16084.0,118112.0,7865.0,35863.0,2353.0,2973.0,9206.0,8634.0,44426.0,516546.0,904.0
8075,21862.0,8965.0,8029.0,3394.0,781.0,23692.0,1564.0,3565.0,4310.0,3128.0,751.0,4711.0,525.0,520.0,839.0,75.0,815.0,1126.0,2756.0,20667.0,61.0
8095,4347.0,1949.0,1731.0,509.0,57.0,26290.0,331.0,840.0,1027.0,560.0,79.0,900.0,114.0,46.0,134.0,106.0,87.0,67.0,560.0,3707.0,15.0
8097,17543.0,13069.0,7601.0,1507.0,636.0,59229.0,619.0,2728.0,2848.0,937.0,597.0,2440.0,150.0,3350.0,636.0,143.0,350.0,121.0,2396.0,23822.0,13.0
8105,11623.0,6618.0,4582.0,2174.0,504.0,22918.0,1298.0,2132.0,2786.0,1793.0,388.0,5489.0,383.0,296.0,913.0,219.0,432.0,216.0,1612.0,10452.0,32.0
8107,23980.0,16405.0,9437.0,2408.0,611.0,36692.0,601.0,2865.0,4588.0,1370.0,463.0,2413.0,552.0,3221.0,916.0,201.0,345.0,405.0,2755.0,25403.0,20.0
8123,278065.0,100935.0,96616.0,34050.0,8577.0,27808.0,22777.0,31013.0,74761.0,28063.0,8428.0,92525.0,9705.0,7620.0,7405.0,2786.0,4062.0,6421.0,30237.0,259375.0,345.0
9013,151689.0,58574.0,54573.0,9223.0,5381.0,36364.0,5924.0,21037.0,28149.0,14596.0,3903.0,21400.0,1043.0,4481.0,630.0,523.0,2277.0,16122.0,6008.0,102608.0,245.0
10003,551997.0,220459.0,202524.0,60817.0,20043.0,33240.0,35611.0,76111.0,122399.0,60175.0,19432.0,225004.0,12082.0,29850.0,5286.0,2939.0,14735.0,17030.0,37698.0,589309.0,985.0
10005,211224.0,129362.0,83387.0,26765.0,7030.0,29630.0,21408.0,51147.0,41303.0,29503.0,6329.0,53167.0,5168.0,7055.0,22694.0,1739.0,3532.0,2900.0,18019.0,202091.0,601.0
12001,256581.0,114195.0,96336.0,58387.0,8872.0,25758.0,11474.0,31895.0,46199.0,26647.0,7033.0,96320.0,2738.0,21409.0,9554.0,1675.0,8047.0,16664.0,31205.0,292657.0,346.0
12005,178361.0,100405.0,67939.0,27363.0,6429.0,25695.0,14053.0,28723.0,38485.0,31319.0,5992.0,39797.0,1951.0,19842.0,13590.0,1311.0,4223.0,2471.0,28001.0,183229.0,432.0
12009,560683.0,272437.0,224373.0,77357.0,23918.0,28189.0,36364.0,126104.0,105199.0,82860.0,17532.0,135692.0,8063.0,33952.0,21105.0,3209.0,12831.0,6286.0,73193.0,549418.0,1720.0
12015,169642.0,101532.0,73299.0,20511.0,6429.0,27860.0,14583.0,63824.0,22197.0,34654.0,3708.0,26051.0,2492.0,9497.0,11012.0,961.0,3529.0,3614.0,23273.0,162851.0,574.0
12031,900890.0,396150.0,341906.0,146252.0,39407.0,27235.0,67336.0,114609.0,206017.0,119424.0,36080.0,407944.0,20148.0,69763.0,17801.0,7182.0,28591.0,19965.0,121798.0,1013649.0,1569.0
12035,102917.0,49657.0,38150.0,13453.0,3119.0,25314.0,6904.0,29126.0,18721.0,16773.0,2357.0,25732.0,2150.0,4063.0,2380.0,644.0,1497.0,494.0,14890.0,86953.0,302.0
12041,17033.0,7241.0,6254.0,3730.0,676.0,21620.0,1971.0,3333.0,3530.0,3259.0,465.0,2164.0,161.0,9.0,3666.0,116.0,323.0,1293.0,3009.0,14530.0,37.0
12045,15851.0,9211.0,5349.0,2068.0,570.0,20050.0,2115.0,2831.0,2523.0,2591.0,467.0,4148.0,106.0,114.0,1832.0,70.0,261.0,2332.0,2081.0,14103.0,35.0
12069,317586.0,147372.0,122036.0,42342.0,11249.0,24760.0,28388.0,82382.0,63179.0,50164.0,9611.0,89268.0,5575.0,9059.0,29316.0,2969.0,6713.0,3882.0,41659.0,300130.0,950.0
12073,284788.0,126658.0,111111.0,58148.0,15046.0,27190.0,12280.0,32313.0,53610.0,30287.0,9212.0,121409.0,2168.0,22628.0,9949.0,2546.0,7179.0,13683.0,28661.0,319198.0,348.0
12075,39707.0,19861.0,15372.0,8652.0,1579.0,20555.0,5199.0,8964.0,8007.0,8307.0,1323.0,7760.0,503.0,238.0,10361.0,393.0,1009.0,493.0,7169.0,32504.0,125.0
12083,340341.0,163786.0,132277.0,60266.0,13321.0,22390.0,34257.0,94663.0,63916.0,60186.0,10327.0,95370.0,4332.0,4906.0,35384.0,2215.0,7123.0,9006.0,50535.0,329731.0,1368.0
12091,195798.0,94851.0,76140.0,22821.0,5886.0,29603.0,11594.0,29527.0,43490.0,25480.0,6160.0,49094.0,3175.0,15120.0,5787.0,1372.0,3692.0,5654.0,24691.0,199525.0,345.0
12103,939548.0,504477.0,405788.0,130727.0,34095.0,31035.0,68402.0,215889.0,159955.0,139616.0,28865.0,232534.0,22172.0,122520.0,46977.0,6445.0,35021.0,17101.0,128317.0,949330.0,2542.0
12105,637691.0,283333.0,223060.0,110225.0,26691.0,21669.0,69994.0,124105.0,144790.0,96737.0,21676.0,242833.0,26977.0,14684.0,61391.0,7940.0,14401.0,13747.0,98700.0,621033.0,1531.0
12111,293136.0,137649.0,108796.0,51945.0,12815.0,24104.0,29740.0,66122.0,61096.0,45137.0,9280.0,119305.0,11795.0,17745.0,10998.0,2452.0,6511.0,3031.0,50106.0,258517.0,711.0
12117,442905.0,185436.0,156216.0,53025.0,18787.0,30097.0,20332.0,63306.0,95495.0,45741.0,12323.0,162194.0,10345.0,28018.0,5168.0,2090.0,5686.0,3945.0,59705.0,411874.0,767.0
12121,43653.0,18859.0,15315.0,9536.0,1842.0,19322.0,6430.0,8758.0,9357.0,7905.0,1654.0,10664.0,958.0,375.0,10164.0,431.0,987.0,1573.0,6713.0,38833.0,134.0
12127,510806.0,256164.0,205310.0,83660.0,17381.0,24834.0,40121.0,118514.0,92156.0,82444.0,15900.0,134734.0,7548.0,36461.0,22333.0,2805.0,13060.0,9903.0,77778.0,479591.0,1631.0
13013,73340.0,26902.0,24000.0,10548.0,3065.0,21978.0,8539.0,8206.0,19896.0,9904.0,2531.0,19315.0,1772.0,338.0,2542.0,516.0,832.0,250.0,12326.0,59441.0,106.0
13023,12835.0,5282.0,4081.0,2593.0,296.0,19511.0,1177.0,2172.0,2862.0,2336.0,365.0,3982.0,38.0,100.0,1169.0,49.0,298.0,1574.0,1447.0,12965.0,25.0
13035,23479.0,9288.0,7737.0,4255.0,793.0,19529.0,3719.0,3393.0,5024.0,3155.0,696.0,7783.0,141.0,146.0,949.0,160.0,493.0,2575.0,3300.0,19877.0,53.0
13051,282613.0,122702.0,106749.0,48550.0,13222.0,27204.0,19940.0,38403.0,62553.0,34881.0,11905.0,142805.0,4167.0,13641.0,5436.0,2093.0,8832.0,12250.0,44209.0,318117.0,612.0
13067,728388.0,293084.0,271975.0,83479.0,27287.0,34891.0,42421.0,77085.0,179650.0,61296.0,27452.0,336364.0,28054.0,46341.0,4091.0,4847.0,10505.0,10011.0,111437.0,703815.0,872.0
13079,12483.0,5262.0,4643.0,2343.0,512.0,22183.0,1740.0,2075.0,2693.0,2017.0,446.0,3285.0,3.0,45.0,1899.0,115.0,261.0,181.0,1747.0,8074.0,30.0
13083,16356.0,7272.0,6057.0,2502.0,482.0,21997.0,2223.0,2772.0,3160.0,2640.0,357.0,983.0,49.0,104.0,1607.0,145.0,320.0,1294.0,2580.0,12456.0,48.0
13103,55852.0,20732.0,18695.0,5985.0,1654.0,25553.0,4954.0,5912.0,15125.0,7172.0,1990.0,11274.0,273.0,382.0,4574.0,486.0,496.0,281.0,6478.0,42363.0,107.0
13105,19394.0,9509.0,7611.0,3768.0,664.0,21039.0,2899.0,3662.0,4293.0,3554.0,655.0,7024.0,297.0,161.0,2593.0,129.0,596.0,245.0,2761.0,18320.0,73.0
13111,24017.0,16592.0,9927.0,4262.0,918.0,22425.0,3090.0,6121.0,4277.0,5050.0,472.0,1084.0,254.0,183.0,1831.0,126.0,444.0,191.0,3653.0,21265.0,78.0
13117,203841.0,71466.0,66500.0,13024.0,5011.0,37686.0,10169.0,22609.0,58923.0,14938.0,4147.0,48056.0,5407.0,1677.0,3377.0,590.0,1357.0,653.0,20104.0,192375.0,258.0
13125,3053.0,1508.0,1105.0,450.0,95.0,19037.0,443.0,516.0,754.0,379.0,25.0,379.0,10.0,13.0,575.0,46.0,51.0,91.0,480.0,2296.0,15.0
13133,16535.0,9050.0,6673.0,3983.0,437.0,31485.0,2163.0,4293.0,3211.0,2483.0,528.0,7263.0,458.0,190.0,1604.0,94.0,556.0,202.0,2795.0,16954.0,40.0
13149,11571.0,5105.0,4364.0,1930.0,511.0,20494.0,1658.0,1773.0,2728.0,2306.0,391.0,1734.0,14.0,46.0,1701.0,158.0,216.0,146.0,1635.0,8858.0,38.0
13171,18195.0,7515.0,6287.0,3746.0,1017.0,19143.0,1863.0,2903.0,3814.0,2842.0,422.0,6363.0,22.0,96.0,1290.0,54.0,416.0,1258.0,3243.0,17042.0,37.0
13177,29134.0,10682.0,10126.0,3334.0,991.0,28175.0,2175.0,3100.0,7848.0,2837.0,953.0,7803.0,249.0,195.0,1459.0,101.0,301.0,1181.0,3145.0,21744.0,33.0
13195,28362.0,11762.0,10348.0,4520.0,1004.0,21883.0,3346.0,4505.0,6558.0,5101.0,1098.0,4706.0,418.0,14.0,3283.0,367.0,366.0,242.0,4510.0,19559.0,65.0
13219,35071.0,13121.0,12288.0,2485.0,747.0,37054.0,1523.0,4731.0,9459.0,3300.0,997.0,5205.0,526.0,82.0,727.0,157.0,327.0,214.0,3058.0,31366.0,50.0
13221,14743.0,6488.0,5723.0,2612.0,375.0,20987.0,2133.0,2551.0,3273.0,2595.0,450.0,3527.0,204.0,60.0,1859.0,44.0,263.0,135.0,2068.0,9661.0,26.0
13223,149830.0,53398.0,50017.0,15974.0,5168.0,25655.0,9865.0,14036.0,41968.0,15411.0,5443.0,39349.0,1237.0,1032.0,1757.0,937.0,1133.0,633.0,18656.0,99795.0,210.0
13229,19030.0,7971.0,6947.0,3764.0,669.0,23470.0,2308.0,2958.0,4838.0,3746.0,756.0,3041.0,286.0,111.0,2565.0,110.0,330.0,176.0,3553.0,15838.0,50.0
