,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Deaths
54107,85556.0,40255.0,36018.0,14103.0,1975.0,27201.0,6298.0,16752.0,18019.0,15713.0,3208.0,4099.0,98.0,1692.0,3220.0,424.0,3436.0,994.0,5468.0,83905.0,256.0
55003,15712.0,9657.0,6546.0,2161.0,460.0,23505.0,843.0,2864.0,3510.0,2675.0,538.0,2754.0,14.0,518.0,856.0,94.0,615.0,600.0,957.0,16957.0,35.0
55005,45252.0,24001.0,19108.0,5311.0,741.0,28326.0,3157.0,9476.0,9819.0,6376.0,1625.0,2897.0,243.0,1104.0,1460.0,480.0,1129.0,762.0,3173.0,45393.0,121.0
55009,259786.0,108876.0,104133.0,26047.0,4945.0,31213.0,13920.0,36047.0,62619.0,27544.0,10064.0,48692.0,6409.0,11846.0,1750.0,2196.0,5725.0,7120.0,15267.0,282829.0,483.0
55011,13167.0,6736.0,5713.0,1224.0,144.0,29613.0,795.0,2788.0,2727.0,1484.0,382.0,541.0,110.0,233.0,391.0,49.0,283.0,109.0,701.0,10392.0,31.0
55015,49807.0,20485.0,19567.0,2826.0,622.0,34015.0,2034.0,6933.0,12266.0,4453.0,1475.0,4436.0,352.0,985.0,428.0,227.0,659.0,233.0,1495.0,34411.0,82.0
55017,63635.0,28220.0,25485.0,6617.0,1065.0,28277.0,3322.0,10768.0,14472.0,7793.0,2188.0,4007.0,272.0,1581.0,1135.0,427.0,1239.0,2629.0,3666.0,54756.0,154.0
55021,56954.0,26621.0,23790.0,4522.0,1064.0,33012.0,2837.0,9671.0,12467.0,6299.0,1902.0,4066.0,439.0,1781.0,893.0,339.0,1193.0,1435.0,2916.0,51173.0,104.0
55023,16288.0,8982.0,6618.0,1998.0,270.0,26038.0,1053.0,3532.0,3384.0,2362.0,505.0,879.0,101.0,331.0,1266.0,108.0,414.0,779.0,1040.0,15675.0,47.0
55027,87776.0,37669.0,34605.0,7217.0,1982.0,28543.0,5675.0,14626.0,18322.0,9598.0,2857.0,8711.0,473.0,3029.0,1525.0,438.0,1761.0,4401.0,3346.0,78201.0,232.0
55031,43402.0,23124.0,18920.0,5285.0,970.0,28888.0,2031.0,7600.0,8725.0,6276.0,1821.0,3583.0,93.0,1414.0,1457.0,330.0,1382.0,1190.0,2671.0,35932.0,87.0
55035,102991.0,43770.0,40753.0,14271.0,2153.0,29524.0,4179.0,15201.0,21031.0,12850.0,2919.0,10041.0,1231.0,3600.0,1361.0,636.0,2546.0,4146.0,6836.0,109482.0,209.0
55039,102315.0,45035.0,41346.0,8920.0,2077.0,30454.0,5889.0,17808.0,22235.0,11398.0,3055.0,10273.0,897.0,3945.0,1637.0,578.0,2580.0,3380.0,4254.0,95387.0,233.0
55041,9018.0,9149.0,4029.0,1426.0,268.0,24808.0,728.0,2029.0,1812.0,1514.0,380.0,1858.0,27.0,165.0,918.0,79.0,189.0,296.0,1002.0,8421.0,24.0
55043,51828.0,22051.0,19401.0,7135.0,831.0,24974.0,2448.0,8591.0,10687.0,5546.0,1307.0,2515.0,166.0,1442.0,1255.0,331.0,1062.0,3840.0,3565.0,46249.0,116.0
55045,36864.0,15976.0,15098.0,2768.0,448.0,31959.0,1946.0,6468.0,8317.0,4361.0,1276.0,2053.0,200.0,690.0,669.0,156.0,616.0,411.0,1489.0,31658.0,95.0
55047,18757.0,10700.0,7935.0,2049.0,265.0,27915.0,1435.0,4016.0,4260.0,2407.0,519.0,1397.0,179.0,544.0,605.0,147.0,571.0,227.0,1731.0,16151.0,58.0
55049,23620.0,10864.0,9835.0,1806.0,416.0,33674.0,839.0,4088.0,5473.0,2867.0,683.0,1086.0,97.0,302.0,479.0,100.0,369.0,223.0,1022.0,20297.0,55.0
55053,20506.0,9911.0,8083.0,2274.0,501.0,26037.0,1676.0,3712.0,4503.0,2600.0,756.0,2814.0,122.0,156.0,1210.0,191.0,520.0,1187.0,1792.0,18701.0,40.0
55055,84652.0,35694.0,32866.0,7282.0,1749.0,30329.0,4931.0,13470.0,18371.0,9308.0,2720.0,8665.0,820.0,2380.0,1592.0,602.0,1239.0,3662.0,4230.0,76751.0,163.0
55057,26419.0,15073.0,10640.0,3561.0,471.0,26137.0,2299.0,5239.0,5333.0,4285.0,721.0,2181.0,80.0,436.0,2848.0,214.0,348.0,1889.0,1376.0,22860.0,36.0
55061,20360.0,9414.0,8238.0,1703.0,311.0,30098.0,1021.0,3929.0,4455.0,2454.0,482.0,1071.0,143.0,359.0,486.0,118.0,394.0,180.0,711.0,16776.0,38.0
55065,16735.0,7265.0,6679.0,1782.0,191.0,28198.0,1116.0,2941.0,4138.0,1998.0,553.0,948.0,142.0,170.0,335.0,119.0,347.0,114.0,1393.0,10699.0,35.0
55067,19164.0,12515.0,8594.0,2643.0,667.0,26212.0,1318.0,4353.0,3718.0,3340.0,637.0,1141.0,85.0,649.0,892.0,89.0,520.0,250.0,1242.0,18228.0,53.0
55069,27848.0,17089.0,12547.0,2474.0,569.0,29642.0,1799.0,5703.0,5283.0,3748.0,926.0,1231.0,17.0,699.0,1064.0,137.0,662.0,703.0,1212.0,24805.0,71.0
55071,79407.0,37428.0,34463.0,8303.0,1252.0,28803.0,4971.0,15309.0,16607.0,9509.0,2423.0,7237.0,929.0,2414.0,1065.0,403.0,2090.0,1088.0,3484.0,73948.0,204.0
55073,135264.0,59078.0,55377.0,12468.0,2507.0,31879.0,7759.0,22508.0,31270.0,15265.0,3426.0,14982.0,1822.0,4365.0,1652.0,1141.0,2723.0,1653.0,7800.0,133945.0,299.0
55075,40537.0,30719.0,18631.0,5236.0,944.0,26959.0,2665.0,9156.0,7834.0,6840.0,1526.0,1864.0,60.0,882.0,4542.0,215.0,1017.0,876.0,2111.0,40720.0,162.0
55077,15207.0,9958.0,6516.0,1702.0,377.0,26068.0,1310.0,3595.0,3019.0,2440.0,395.0,996.0,67.0,173.0,1201.0,104.0,273.0,259.0,986.0,11591.0,43.0
55081,45502.0,19848.0,17772.0,5716.0,797.0,27729.0,2973.0,7337.0,11576.0,6359.0,1731.0,4150.0,477.0,1013.0,1641.0,341.0,1306.0,810.0,3995.0,43552.0,87.0
55083,37556.0,24120.0,15940.0,3481.0,698.0,29392.0,2659.0,7326.0,7634.0,5201.0,994.0,1825.0,163.0,379.0,3110.0,234.0,497.0,303.0,1793.0,25867.0,83.0
55087,184754.0,76437.0,72947.0,15545.0,2953.0,32098.0,7813.0,25661.0,44136.0,18919.0,5493.0,22625.0,1710.0,7151.0,891.0,1169.0,2939.0,3093.0,8440.0,198888.0,331.0
55089,88284.0,37216.0,35625.0,4679.0,1443.0,47980.0,2202.0,16411.0,19128.0,7317.0,2114.0,7328.0,373.0,3405.0,145.0,308.0,1242.0,1526.0,2958.0,82069.0,209.0
55091,7262.0,3669.0,3095.0,903.0,98.0,29227.0,468.0,1543.0,1542.0,859.0,224.0,245.0,37.0,120.0,174.0,27.0,181.0,103.0,623.0,5734.0,21.0
55093,41603.0,16495.0,15367.0,3791.0,619.0,32525.0,1364.0,5692.0,8703.0,4388.0,1063.0,2333.0,433.0,1524.0,919.0,211.0,567.0,2703.0,2055.0,30322.0,62.0
55095,43349.0,24553.0,18314.0,4190.0,924.0,29489.0,2031.0,8427.0,9305.0,5905.0,1544.0,2116.0,139.0,819.0,2152.0,227.0,643.0,530.0,2843.0,36654.0,94.0
55097,70599.0,30775.0,28357.0,8427.0,1452.0,29742.0,3001.0,10985.0,13819.0,7830.0,2010.0,6177.0,513.0,2428.0,1481.0,390.0,1634.0,3353.0,3424.0,69999.0,112.0
55101,195398.0,82611.0,76384.0,22913.0,4730.0,30386.0,13345.0,30527.0,45901.0,24762.0,8698.0,53985.0,2536.0,8202.0,1076.0,978.0,5381.0,5278.0,10558.0,170448.0,434.0
55103,17539.0,8943.0,7626.0,2377.0,229.0,26379.0,1236.0,3759.0,3855.0,2229.0,604.0,919.0,112.0,348.0,692.0,131.0,415.0,437.0,1391.0,13855.0,43.0
55105,161769.0,68875.0,64538.0,21507.0,4727.0,28103.0,10334.0,25528.0,38146.0,22543.0,7027.0,27388.0,1872.0,5400.0,1493.0,1081.0,3777.0,2958.0,10023.0,145243.0,366.0
55107,14183.0,9143.0,6382.0,1962.0,254.0,24731.0,1367.0,3283.0,2902.0,2503.0,478.0,732.0,51.0,191.0,902.0,122.0,343.0,209.0,1273.0,12303.0,38.0
55109,87917.0,35471.0,33674.0,3874.0,1203.0,37419.0,2185.0,11411.0,22424.0,7486.0,2688.0,5213.0,448.0,2239.0,970.0,362.0,1003.0,845.0,3786.0,69866.0,120.0
55111,63596.0,30295.0,26178.0,6520.0,1143.0,29608.0,4126.0,11182.0,14578.0,7730.0,2182.0,5596.0,485.0,2760.0,1776.0,489.0,1365.0,859.0,3950.0,67745.0,141.0
55115,41009.0,20871.0,17019.0,4071.0,518.0,28051.0,2556.0,8340.0,8887.0,5049.0,1171.0,5372.0,100.0,718.0,1489.0,217.0,848.0,659.0,2691.0,31677.0,91.0
55117,115205.0,50939.0,47303.0,8540.0,2255.0,30151.0,5885.0,19559.0,25925.0,11806.0,3673.0,17716.0,1190.0,4728.0,1117.0,899.0,2873.0,3011.0,5124.0,116269.0,299.0
55119,20356.0,10680.0,8632.0,2009.0,396.0,26881.0,1594.0,3713.0,4877.0,2487.0,686.0,809.0,138.0,261.0,971.0,145.0,465.0,206.0,1587.0,17512.0,52.0
55121,29438.0,13043.0,11936.0,2480.0,464.0,27733.0,2042.0,5121.0,7280.0,2971.0,1017.0,2941.0,517.0,496.0,790.0,235.0,627.0,430.0,2243.0,28296.0,69.0
55123,30516.0,14030.0,12080.0,4995.0,381.0,26726.0,2338.0,5681.0,7971.0,3360.0,726.0,1131.0,217.0,475.0,1232.0,338.0,1106.0,429.0,4674.0,24276.0,69.0
55127,103013.0,52177.0,40372.0,11689.0,2368.0,30593.0,6394.0,16928.0,22059.0,12384.0,3173.0,14928.0,2153.0,4028.0,1272.0,746.0,2062.0,2925.0,8102.0,90323.0,227.0
55131,134535.0,56328.0,54138.0,6465.0,2187.0,37631.0,4939.0,22636.0,30283.0,13664.0,3814.0,9375.0,634.0,4796.0,647.0,339.0,2063.0,1003.0,5427.0,114769.0,281.0
55135,51444.0,25717.0,22024.0,5303.0,834.0,30627.0,3019.0,10311.0,10668.0,7103.0,1746.0,2873.0,344.0,1437.0,1319.0,227.0,1133.0,1618.0,2850.0,46142.0,139.0
55137,24116.0,15060.0,9869.0,2580.0,434.0,27347.0,2497.0,5624.0,4487.0,3543.0,598.0,2520.0,269.0,370.0,1556.0,155.0,516.0,1228.0,1791.0,18585.0,92.0
55141,73274.0,34868.0,32245.0,7488.0,1445.0,30006.0,3739.0,14436.0,15888.0,10306.0,2422.0,5528.0,496.0,2761.0,1550.0,305.0,1704.0,956.0,3422.0,81446.0,161.0
56003,11901.0,5461.0,4494.0,1446.0,280.0,23978.0,808.0,2457.0,3063.0,1761.0,276.0,1441.0,90.0,25.0,777.0,103.0,132.0,251.0,1843.0,11468.0,32.0
56007,15477.0,8755.0,6341.0,1929.0,213.0,29890.0,1039.0,2389.0,3620.0,1680.0,642.0,3466.0,401.0,384.0,1507.0,225.0,206.0,801.0,1519.0,13963.0,26.0
56009,13997.0,6654.0,5429.0,1145.0,340.0,32069.0,962.0,2171.0,3460.0,2304.0,290.0,1571.0,24.0,446.0,1332.0,143.0,147.0,60.0,1180.0,12080.0,20.0
56011,7410.0,3650.0,2924.0,491.0,124.0,32256.0,348.0,1373.0,1815.0,659.0,124.0,413.0,7.0,23.0,860.0,64.0,83.0,70.0,741.0,5896.0,17.0
56013,40076.0,17983.0,15003.0,5352.0,1174.0,27598.0,2336.0,6892.0,10209.0,5782.0,1439.0,12062.0,86.0,494.0,3100.0,618.0,690.0,866.0,7116.0,35762.0,87.0
56015,13438.0,6031.0,5209.0,1485.0,463.0,27739.0,693.0,2864.0,2804.0,1979.0,341.0,1883.0,141.0,246.0,694.0,39.0,67.0,629.0,1610.0,11536.0,31.0
56019,8515.0,4618.0,3828.0,960.0,181.0,34885.0,271.0,1854.0,1896.0,1200.0,293.0,715.0,4.0,202.0,624.0,23.0,344.0,96.0,1161.0,7778.0,28.0
56021,97692.0,42922.0,39179.0,9540.0,2628.0,32920.0,4502.0,14718.0,22772.0,12614.0,3402.0,20626.0,753.0,2455.0,4028.0,592.0,1841.0,2001.0,7859.0,96000.0,175.0
56025,80610.0,36703.0,32851.0,7568.0,1998.0,33082.0,4111.0,11087.0,19405.0,11612.0,3282.0,10574.0,549.0,3202.0,4224.0,541.0,1312.0,1696.0,10684.0,80758.0,150.0
56029,29121.0,14324.0,11977.0,2180.0,508.0,35059.0,1087.0,6236.0,6008.0,3668.0,682.0,2620.0,173.0,236.0,1459.0,124.0,443.0,814.0,3473.0,28312.0,65.0
56031,8673.0,4822.0,3936.0,998.0,118.0,31553.0,415.0,2033.0,1784.0,1342.0,269.0,980.0,68.0,45.0,740.0,12.0,114.0,105.0,861.0,7922.0,27.0
56033,30012.0,14779.0,13159.0,1797.0,416.0,34059.0,1018.0,5894.0,6540.0,3865.0,846.0,2469.0,99.0,772.0,1197.0,143.0,578.0,1000.0,2864.0,30230.0,70.0
56035,9951.0,5989.0,3275.0,828.0,195.0,33231.0,255.0,1664.0,2428.0,1280.0,237.0,1068.0,51.0,31.0,888.0,16.0,44.0,98.0,1330.0,9573.0,21.0
56043,8129.0,3868.0,3422.0,984.0,253.0,27556.0,590.0,1686.0,1942.0,1183.0,241.0,1463.0,25.0,43.0,455.0,60.0,172.0,166.0,1223.0,7859.0,20.0
56045,7100.0,3565.0,3062.0,1171.0,117.0,29152.0,389.0,1340.0,1505.0,968.0,215.0,634.0,58.0,94.0,838.0,71.0,81.0,361.0,898.0,5576.0,20.0
1003,208107.0,111945.0,78622.0,21653.0,4343.0,31203.0,14310.0,40665.0,45677.0,28863.0,4508.0,35339.0,1068.0,20492.0,13075.0,991.0,2705.0,3014.0,20864.0,195677.0,574.0
1019,25853.0,16531.0,10606.0,3827.0,581.0,23356.0,3692.0,5621.0,5286.0,5110.0,494.0,2123.0,99.0,331.0,4825.0,155.0,435.0,274.0,2133.0,19502.0,63.0
1021,43930.0,19586.0,16751.0,8034.0,1336.0,24611.0,5302.0,6927.0,10647.0,7704.0,1722.0,8725.0,777.0,143.0,6332.0,453.0,823.0,403.0,6176.0,33957.0,122.0
1027,13378.0,6802.0,5236.0,2405.0,378.0,23147.0,2275.0,2652.0,2819.0,2008.0,509.0,2638.0,51.0,28.0,1424.0,48.0,218.0,250.0,1340.0,11065.0,46.0
1041,13865.0,6790.0,5025.0,2148.0,347.0,23353.0,2091.0,2542.0,3116.0,2888.0,449.0,3996.0,152.0,29.0,1854.0,47.0,332.0,162.0,1360.0,10849.0,57.0
1049,71200.0,31462.0,26132.0,15500.0,1351.0,21004.0,12394.0,11619.0,17480.0,10931.0,2469.0,13759.0,2347.0,333.0,7508.0,745.0,1391.0,960.0,10231.0,59346.0,218.0
1057,16585.0,8470.0,6947.0,3258.0,483.0,21862.0,2060.0,3392.0,3562.0,4207.0,510.0,2543.0,0.0,176.0,1886.0,79.0,483.0,328.0,1446.0,14759.0,56.0
1061,26491.0,12768.0,10479.0,6282.0,945.0,20471.0,3891.0,5152.0,5856.0,5616.0,985.0,4256.0,146.0,37.0,3629.0,202.0,573.0,249.0,3586.0,19261.0,88.0
1073,659892.0,307372.0,260924.0,109707.0,23663.0,30657.0,46025.0,99146.0,151658.0,101363.0,27115.0,329030.0,7591.0,42510.0,9044.0,3921.0,19981.0,16008.0,62164.0,673990.0,1609.0
1075,13933.0,7390.0,5974.0,2916.0,465.0,21666.0,1741.0,2938.0,3065.0,3364.0,314.0,1952.0,4.0,30.0,1361.0,100.0,426.0,188.0,1297.0,11312.0,33.0
1081,159287.0,68081.0,59373.0,32815.0,4411.0,26960.0,9049.0,17739.0,34202.0,20764.0,5970.0,51892.0,1759.0,8399.0,10877.0,1851.0,2739.0,5897.0,12516.0,160329.0,200.0
1093,29965.0,14867.0,12212.0,5144.0,708.0,21391.0,4343.0,6219.0,6316.0,7651.0,960.0,2406.0,145.0,171.0,3321.0,266.0,568.0,504.0,3101.0,26747.0,120.0
1109,33403.0,16077.0,11547.0,8374.0,1226.0,21137.0,3660.0,4886.0,6539.0,5680.0,1111.0,14638.0,458.0,624.0,3536.0,179.0,899.0,1912.0,3180.0,36346.0,87.0
1123,40636.0,22310.0,16448.0,8131.0,1755.0,23655.0,5581.0,8274.0,8574.0,7624.0,1641.0,12636.0,92.0,746.0,4029.0,496.0,1477.0,616.0,3230.0,35788.0,133.0
1125,206213.0,90576.0,72379.0,34058.0,6257.0,26064.0,14748.0,25685.0,43176.0,24594.0,7725.0,78446.0,1827.0,14413.0,8858.0,1183.0,4166.0,10271.0,15417.0,221409.0,482.0
2090,99653.0,44059.0,36513.0,7749.0,3526.0,36374.0,3381.0,9124.0,24155.0,10490.0,3283.0,29465.0,589.0,3254.0,1904.0,2158.0,1560.0,4242.0,9274.0,91719.0,93.0
2110,32330.0,13586.0,12521.0,2514.0,1072.0,43276.0,878.0,3877.0,6982.0,3741.0,714.0,11307.0,352.0,1592.0,847.0,555.0,1127.0,631.0,3505.0,31152.0,37.0
2122,58220.0,31150.0,21741.0,6827.0,2176.0,33820.0,2902.0,9092.0,13279.0,8307.0,1707.0,11266.0,292.0,901.0,1761.0,969.0,1435.0,1686.0,9833.0,54132.0,101.0
2220,8738.0,4199.0,3561.0,639.0,216.0,38423.0,371.0,1268.0,1939.0,1047.0,335.0,3329.0,81.0,220.0,384.0,92.0,476.0,282.0,1568.0,8973.0,12.0
4003,126279.0,60883.0,49250.0,20192.0,3342.0,25436.0,11215.0,26550.0,27796.0,19874.0,4180.0,56567.0,5408.0,3949.0,12749.0,1058.0,2733.0,8991.0,9568.0,108513.0,331.0
4019,1019722.0,456962.0,400907.0,176222.0,36219.0,28480.0,79230.0,190252.0,218448.0,151924.0,37502.0,488573.0,40444.0,61823.0,47173.0,15325.0,33547.0,29753.0,98533.0,861647.0,2015.0
4025,224645.0,115213.0,96007.0,30813.0,6076.0,28829.0,16623.0,66850.0,37771.0,40778.0,5067.0,43418.0,3349.0,3624.0,22235.0,2265.0,3747.0,4971.0,23157.0,193596.0,687.0
5003,20537.0,10148.0,7915.0,4110.0,573.0,22052.0,2465.0,3980.0,4781.0,4704.0,657.0,6561.0,276.0,212.0,2221.0,121.0,678.0,186.0,1873.0,19095.0,62.0
5005,41219.0,22859.0,18370.0,5676.0,736.0,26004.0,3747.0,12650.0,7226.0,8659.0,972.0,2107.0,52.0,739.0,3498.0,425.0,681.0,446.0,2293.0,40494.0,151.0
5007,258980.0,102838.0,94333.0,25356.0,3498.0,32624.0,20120.0,33925.0,69288.0,24442.0,7382.0,68127.0,8022.0,7132.0,5088.0,3343.0,3055.0,2809.0,24080.0,247597.0,500.0
5015,27887.0,13674.0,11161.0,4141.0,590.0,24185.0,2788.0,6102.0,6132.0,4356.0,540.0,5570.0,1039.0,268.0,2179.0,619.0,590.0,280.0,3428.0,24841.0,93.0
5019,22385.0,10498.0,8505.0,3887.0,290.0,21571.0,1422.0,3593.0,4266.0,4319.0,911.0,6966.0,169.0,529.0,1984.0,197.0,592.0,2727.0,1903.0,23648.0,50.0
5023,25230.0,16042.0,10731.0,3631.0,502.0,26620.0,2865.0,6697.0,4799.0,4440.0,734.0,1327.0,0.0,88.0,3696.0,113.0,298.0,335.0,2283.0,21886.0,62.0
5025,8226.0,4091.0,3292.0,1574.0,187.0,23538.0,649.0,1650.0,1862.0,1661.0,317.0,1267.0,33.0,16.0,1326.0,41.0,174.0,93.0,415.0,5657.0,20.0
5029,20906.0,9805.0,8475.0,3772.0,559.0,23750.0,2059.0,3931.0,4784.0,4842.0,744.0,3837.0,180.0,203.0,1839.0,195.0,594.0,208.0,1537.0,20533.0,74.0
5031,105701.0,44778.0,40800.0,18667.0,3029.0,26432.0,7370.0,14104.0,26195.0,18273.0,5317.0,24612.0,882.0,4062.0,2892.0,1120.0,3084.0,3771.0,9693.0,110555.0,259.0
5043,18502.0,8598.0,7018.0,3735.0,479.0,23005.0,1744.0,3091.0,4023.0,3683.0,589.0,6166.0,17.0,463.0,2595.0,110.0,467.0,1031.0,1069.0,18409.0,43.0
5055,44623.0,18849.0,16879.0,7127.0,1420.0,22874.0,3767.0,6946.0,10991.0,10162.0,1578.0,2939.0,79.0,534.0,2412.0,395.0,766.0,686.0,3045.0,41090.0,100.0
5059,33520.0,14428.0,12377.0,5518.0,1069.0,21064.0,3495.0,6148.0,7007.0,7456.0,1075.0,5836.0,132.0,152.0,3680.0,355.0,721.0,2076.0,2664.0,28224.0,103.0
5061,13389.0,6263.0,5096.0,2526.0,379.0,24590.0,1515.0,2338.0,3451.0,2432.0,611.0,4736.0,423.0,131.0,980.0,121.0,420.0,185.0,1199.0,14829.0,62.0
5071,26291.0,11463.0,9800.0,5728.0,441.0,19681.0,3565.0,4209.0,6388.0,5291.0,868.0,5312.0,815.0,312.0,1680.0,370.0,482.0,778.0,2880.0,25289.0,64.0
5073,6915.0,4381.0,2859.0,1502.0,163.0,26005.0,909.0,1578.0,1364.0,1541.0,260.0,2840.0,21.0,9.0,1142.0,54.0,261.0,132.0,675.0,5636.0,25.0
5075,16669.0,8000.0,6531.0,2846.0,513.0,20451.0,1636.0,3206.0,3730.0,3884.0,494.0,755.0,33.0,278.0,935.0,91.0,380.0,560.0,1274.0,14195.0,48.0
5081,12417.0,6510.0,5440.0,1913.0,582.0,26216.0,1041.0,2535.0,2748.0,2650.0,449.0,3345.0,6.0,133.0,1348.0,49.0,451.0,164.0,764.0,10357.0,37.0
5091,43759.0,19547.0,16748.0,8985.0,1553.0,22938.0,4170.0,7000.0,10433.0,8194.0,2107.0,13570.0,59.0,1603.0,2596.0,609.0,1323.0,1357.0,4569.0,37185.0,117.0
5103,24106.0,13077.0,10055.0,5722.0,769.0,21520.0,2412.0,4602.0,5451.0,4552.0,1163.0,10784.0,36.0,152.0,1756.0,289.0,977.0,387.0,1752.0,21085.0,77.0
5105,10322.0,4968.0,3708.0,1729.0,275.0,21699.0,1202.0,1957.0,2353.0,2464.0,226.0,809.0,0.0,13.0,1253.0,142.0,221.0,179.0,611.0,6667.0,38.0
5109,10808.0,5622.0,4299.0,1758.0,216.0,21919.0,1153.0,2177.0,2349.0,2913.0,366.0,1350.0,176.0,43.0,1159.0,121.0,217.0,186.0,1094.0,9034.0,34.0
5139,39732.0,19911.0,15904.0,7876.0,1238.0,24522.0,4129.0,6727.0,9560.0,6640.0,1683.0,15554.0,286.0,245.0,4313.0,796.0,765.0,485.0,4192.0,42953.0,128.0
5143,228529.0,92417.0,85891.0,37160.0,5087.0,27823.0,20771.0,25435.0,56586.0,23408.0,7817.0,65367.0,7957.0,14515.0,4852.0,2958.0,5185.0,7886.0,26095.0,227448.0,786.0
6009,45235.0,27988.0,17417.0,5242.0,1116.0,32494.0,3332.0,12214.0,7768.0,9603.0,1131.0,8330.0,314.0,328.0,2069.0,349.0,431.0,499.0,2333.0,33492.0,120.0
6033,64148.0,35067.0,25966.0,13224.0,2556.0,25404.0,6872.0,13941.0,13290.0,12766.0,2427.0,18525.0,2087.0,974.0,8028.0,842.0,1781.0,997.0,6005.0,51918.0,168.0
6035,31185.0,12758.0,9493.0,2933.0,570.0,21897.0,3853.0,4157.0,4926.0,3599.0,678.0,10657.0,520.0,418.0,1656.0,127.0,560.0,10062.0,1216.0,31091.0,54.0
6041,260295.0,112868.0,105258.0,19341.0,5149.0,69275.0,12883.0,54625.0,52908.0,22811.0,6528.0,74486.0,9959.0,15406.0,1367.0,4284.0,5130.0,7573.0,10252.0,229726.0,390.0
6043,17540.0,10388.0,7700.0,2435.0,676.0,29776.0,1316.0,4690.0,2865.0,3200.0,418.0,3415.0,199.0,208.0,1970.0,168.0,248.0,1109.0,844.0,15144.0,47.0
6049,8938.0,5263.0,3660.0,1435.0,274.0,23235.0,974.0,2293.0,1733.0,1581.0,204.0,1976.0,284.0,97.0,510.0,125.0,146.0,494.0,1068.0,7778.0,28.0
6057,99092.0,53654.0,40904.0,11169.0,2971.0,37145.0,4386.0,25177.0,17189.0,14614.0,2506.0,14622.0,1006.0,2020.0,3408.0,808.0,1689.0,1230.0,7605.0,81264.0,267.0
6063,18699.0,15772.0,8047.0,2146.0,516.0,32710.0,874.0,4988.0,3063.0,3411.0,443.0,3128.0,168.0,230.0,1895.0,74.0,453.0,392.0,647.0,18101.0,53.0
6091,2930.0,2395.0,1241.0,241.0,60.0,31972.0,156.0,853.0,441.0,384.0,58.0,363.0,7.0,55.0,195.0,2.0,67.0,32.0,296.0,2269.0,10.0
6105,12862.0,8850.0,5796.0,2491.0,446.0,25964.0,932.0,3389.0,2172.0,2713.0,533.0,2255.0,102.0,77.0,2180.0,148.0,320.0,293.0,1435.0,9931.0,33.0
6109,53932.0,31487.0,22427.0,6715.0,1516.0,33685.0,3936.0,13351.0,9013.0,9698.0,1172.0,10568.0,398.0,728.0,2931.0,689.0,1055.0,3449.0,2915.0,48452.0,151.0
8003,16444.0,6936.0,6153.0,3635.0,708.0,21328.0,1287.0,2113.0,3932.0,2948.0,387.0,8504.0,640.0,451.0,1113.0,196.0,506.0,1089.0,2237.0,16662.0,34.0
8005,636671.0,248618.0,237559.0,56802.0,15522.0,38972.0,32895.0,78627.0,153460.0,56951.0,20725.0,250026.0,24496.0,58123.0,2518.0,6869.0,11799.0,5433.0,51661.0,560593.0,744.0
8007,12908.0,9228.0,5670.0,1370.0,358.0,31035.0,781.0,3168.0,2209.0,1856.0,195.0,3018.0,118.0,300.0,1048.0,225.0,65.0,164.0,1421.0,10352.0,18.0
8013,321030.0,134326.0,125894.0,38546.0,8716.0,43831.0,10380.0,42068.0,62925.0,25747.0,8338.0,71227.0,5927.0,23720.0,3962.0,2080.0,6707.0,11616.0,16064.0,321368.0,327.0
8014,66120.0,27647.0,26721.0,3296.0,1372.0,47016.0,1460.0,8499.0,15692.0,5395.0,1364.0,15124.0,975.0,6529.0,743.0,470.0,821.0,297.0,3075.0,62140.0,73.0
8015,19164.0,10875.0,7958.0,1807.0,246.0,29365.0,1070.0,4670.0,2979.0,3032.0,490.0,2888.0,110.0,285.0,1061.0,78.0,485.0,1314.0,1864.0,18985.0,28.0
8027,4640.0,4464.0,2083.0,703.0,98.0,26976.0,253.0,1685.0,800.0,853.0,62.0,694.0,51.0,46.0,266.0,55.0,47.0,13.0,716.0,3141.0,10.0
8029,30346.0,14763.0,11882.0,5145.0,1010.0,24886.0,2130.0,7499.0,6176.0,5478.0,571.0,5637.0,477.0,282.0,2348.0,274.0,595.0,1259.0,2981.0,25386.0,102.0
8035,328614.0,121541.0,117426.0,11333.0,5418.0,51017.0,4347.0,35801.0,89484.0,21589.0,7569.0,56665.0,2110.0,13218.0,429.0,1320.0,2389.0,802.0,9624.0,246303.0,223.0
8041,688153.0,268622.0,253379.0,72948.0,20584.0,32348.0,27792.0,83244.0,168985.0,81446.0,22428.0,210157.0,9985.0,33487.0,8254.0,7106.0,10895.0,18465.0,48537.0,610628.0,928.0
8043,47002.0,19715.0,17163.0,5547.0,905.0,21965.0,3539.0,9807.0,7757.0,6835.0,1252.0,9778.0,722.0,674.0,2723.0,229.0,937.0,10655.0,2592.0,45082.0,115.0
8049,15066.0,16623.0,5823.0,1691.0,470.0,34717.0,512.0,2423.0,2647.0,758.0,309.0,1868.0,168.0,2666.0,1028.0,124.0,140.0,294.0,2221.0,13419.0,15.0
