,E_TOTPOP,E_HU,E_HH,E_POV,E_UNEMP,E_PCI,E_NOHSDP,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_MINRTY,E_LIMENG,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,E_UNINSUR,E_DAYPOP,Dem_Percent,Rep_Percent,Deaths
28113,40209.0,17901.0,14809.0,10798.0,1688.0,17671.0,5499.0,5928.0,10784.0,7939.0,1958.0,22021.0,309.0,213.0,4093.0,302.0,1747.0,909.0,6605.0,43409.0,0.37313345049068586,0.5624586193713403,78.0
28115,30374.0,12492.0,10223.0,4859.0,1057.0,19481.0,4324.0,4171.0,8106.0,5215.0,1205.0,6738.0,272.0,31.0,3075.0,342.0,483.0,274.0,5568.0,28564.0,0.37313345049068586,0.5624586193713403,69.0
28117,25338.0,11053.0,9749.0,5683.0,1185.0,17595.0,4266.0,4092.0,5981.0,5656.0,1009.0,4187.0,8.0,240.0,1949.0,140.0,677.0,1016.0,4173.0,26143.0,0.37313345049068586,0.5624586193713403,55.0
28119,7902.0,3597.0,3092.0,2939.0,584.0,14685.0,1692.0,1151.0,2016.0,1212.0,411.0,5647.0,58.0,21.0,500.0,78.0,388.0,170.0,1722.0,6380.0,0.37313345049068586,0.5624586193713403,28.0
28121,145483.0,57341.0,53527.0,15874.0,4328.0,27508.0,10557.0,17913.0,35942.0,18871.0,5008.0,35568.0,815.0,2912.0,7814.0,1105.0,1667.0,5802.0,16519.0,132411.0,0.37313345049068586,0.5624586193713403,275.0
28123,28312.0,11465.0,9767.0,7042.0,1608.0,16965.0,5157.0,3666.0,7569.0,5712.0,1652.0,13936.0,1467.0,197.0,3333.0,587.0,1118.0,327.0,5722.0,28792.0,0.37313345049068586,0.5624586193713403,77.0
28125,4898.0,2131.0,1798.0,1542.0,498.0,15600.0,711.0,701.0,1244.0,1054.0,247.0,3519.0,14.0,8.0,403.0,89.0,283.0,140.0,1071.0,3977.0,0.37313345049068586,0.5624586193713403,21.0
28127,27425.0,11918.0,9820.0,6463.0,1271.0,18728.0,3834.0,4047.0,7114.0,4450.0,1109.0,10454.0,223.0,121.0,3289.0,299.0,657.0,769.0,4921.0,24700.0,0.37313345049068586,0.5624586193713403,71.0
28129,16344.0,7245.0,6204.0,3687.0,325.0,21173.0,2050.0,2682.0,4065.0,3244.0,844.0,4145.0,24.0,35.0,1853.0,191.0,429.0,113.0,2174.0,13355.0,0.37313345049068586,0.5624586193713403,68.0
28131,17941.0,7192.0,5763.0,3168.0,1041.0,19130.0,1756.0,2323.0,4174.0,2986.0,656.0,4089.0,67.0,14.0,1881.0,165.0,221.0,776.0,3089.0,22109.0,0.37313345049068586,0.5624586193713403,33.0
28133,28314.0,9692.0,8451.0,8597.0,2282.0,13936.0,5574.0,3075.0,6759.0,3280.0,1287.0,21202.0,97.0,235.0,418.0,441.0,1036.0,4160.0,4945.0,32650.0,0.37313345049068586,0.5624586193713403,68.0
28135,15124.0,5538.0,4519.0,3184.0,593.0,13460.0,3474.0,1919.0,3234.0,1909.0,704.0,9640.0,290.0,97.0,1202.0,152.0,575.0,3937.0,1737.0,11964.0,0.37313345049068586,0.5624586193713403,33.0
28137,28557.0,11042.0,10017.0,4603.0,1373.0,21795.0,3568.0,3930.0,7140.0,4663.0,1188.0,9855.0,262.0,183.0,2446.0,403.0,410.0,1587.0,4282.0,30540.0,0.37313345049068586,0.5624586193713403,97.0
28139,22069.0,9718.0,8488.0,5416.0,1238.0,18954.0,3671.0,3420.0,5493.0,4873.0,943.0,4907.0,198.0,32.0,2123.0,126.0,589.0,357.0,3270.0,21424.0,0.37313345049068586,0.5624586193713403,78.0
28141,19532.0,10301.0,7618.0,3190.0,1055.0,18350.0,3097.0,3678.0,4371.0,4349.0,605.0,1266.0,73.0,179.0,1786.0,120.0,525.0,300.0,3290.0,18045.0,0.37313345049068586,0.5624586193713403,88.0
28143,10583.0,4810.0,4031.0,3072.0,559.0,15298.0,1546.0,1041.0,3163.0,1498.0,763.0,8305.0,83.0,604.0,581.0,351.0,370.0,191.0,1946.0,20221.0,0.37313345049068586,0.5624586193713403,34.0
28145,27536.0,11632.0,10292.0,6501.0,1308.0,19116.0,4171.0,4118.0,7028.0,5054.0,1089.0,5728.0,338.0,132.0,2348.0,424.0,532.0,288.0,4997.0,25935.0,0.37313345049068586,0.5624586193713403,83.0
28147,15126.0,7139.0,5823.0,3628.0,655.0,17684.0,2232.0,2520.0,3845.0,3181.0,537.0,7120.0,22.0,0.0,2153.0,146.0,306.0,141.0,2433.0,13102.0,0.37313345049068586,0.5624586193713403,45.0
28149,48291.0,21864.0,18367.0,11062.0,2099.0,22368.0,4738.0,6656.0,12255.0,6177.0,2313.0,24674.0,255.0,1590.0,3417.0,395.0,1480.0,582.0,8904.0,52420.0,0.37313345049068586,0.5624586193713403,144.0
28151,50038.0,21685.0,18383.0,18520.0,4952.0,16738.0,7517.0,6457.0,13634.0,10233.0,3301.0,36761.0,274.0,873.0,1648.0,700.0,2570.0,622.0,10496.0,50956.0,0.37313345049068586,0.5624586193713403,90.0
28153,20611.0,9210.0,8031.0,5981.0,958.0,19040.0,3597.0,3050.0,5260.0,4613.0,770.0,8504.0,53.0,83.0,2947.0,163.0,477.0,208.0,3697.0,18109.0,0.37313345049068586,0.5624586193713403,70.0
28155,10077.0,4800.0,4085.0,2252.0,568.0,20392.0,1132.0,1608.0,2472.0,1943.0,523.0,2237.0,12.0,36.0,915.0,117.0,322.0,122.0,1543.0,9396.0,0.37313345049068586,0.5624586193713403,39.0
28157,9481.0,5035.0,3295.0,2405.0,435.0,16458.0,1759.0,1373.0,2114.0,2198.0,401.0,6755.0,34.0,29.0,1549.0,121.0,425.0,993.0,1623.0,8040.0,0.37313345049068586,0.5624586193713403,33.0
28159,18882.0,8729.0,7658.0,5568.0,1264.0,19172.0,2852.0,3227.0,4565.0,3290.0,1183.0,9240.0,67.0,42.0,1438.0,253.0,836.0,488.0,3047.0,17437.0,0.37313345049068586,0.5624586193713403,64.0
28161,12433.0,6350.0,4808.0,2722.0,286.0,18727.0,1785.0,2164.0,2945.0,2737.0,453.0,5066.0,0.0,81.0,1652.0,145.0,402.0,196.0,1612.0,10632.0,0.37313345049068586,0.5624586193713403,47.0
28163,28076.0,10073.0,8552.0,8859.0,2201.0,14269.0,4493.0,3398.0,6891.0,4526.0,1597.0,17763.0,794.0,80.0,2208.0,222.0,1124.0,3599.0,4573.0,24514.0,0.37313345049068586,0.5624586193713403,70.0
29001,25642.0,11296.0,9608.0,5902.0,756.0,19076.0,1754.0,3422.0,4794.0,3087.0,593.0,2095.0,92.0,411.0,956.0,172.0,864.0,3071.0,2911.0,31776.0,0.3600917897529487,0.5877313586243597,55.0
29003,17373.0,7296.0,6710.0,1590.0,654.0,26086.0,1112.0,2918.0,4034.0,2263.0,425.0,787.0,45.0,255.0,614.0,93.0,277.0,231.0,1831.0,10937.0,0.3600917897529487,0.5877313586243597,38.0
29005,5520.0,2973.0,2465.0,632.0,137.0,25538.0,442.0,1266.0,1108.0,986.0,169.0,163.0,4.0,76.0,87.0,16.0,142.0,155.0,677.0,4704.0,0.3600917897529487,0.5877313586243597,13.0
29007,25637.0,10827.0,9381.0,4160.0,1007.0,19797.0,2608.0,4239.0,6148.0,3926.0,904.0,3007.0,172.0,165.0,879.0,88.0,634.0,1864.0,3369.0,24281.0,0.3600917897529487,0.5877313586243597,74.0
29009,35681.0,17452.0,13398.0,7021.0,1971.0,19680.0,4528.0,6795.0,8372.0,6355.0,1043.0,4349.0,873.0,224.0,3077.0,306.0,496.0,317.0,6525.0,34673.0,0.3600917897529487,0.5877313586243597,121.0
29011,12286.0,5581.0,5009.0,2702.0,372.0,20275.0,1197.0,2220.0,3131.0,2181.0,326.0,777.0,94.0,117.0,580.0,79.0,347.0,123.0,1464.0,11394.0,0.3600917897529487,0.5877313586243597,36.0
29013,16780.0,7809.0,6784.0,3327.0,702.0,21369.0,1825.0,3064.0,4105.0,3248.0,594.0,828.0,16.0,82.0,1009.0,104.0,445.0,321.0,2508.0,13954.0,0.3600917897529487,0.5877313586243597,62.0
29015,18961.0,14079.0,8273.0,3672.0,611.0,19412.0,2173.0,5103.0,3358.0,4090.0,488.0,833.0,9.0,76.0,3125.0,182.0,545.0,249.0,2653.0,15314.0,0.3600917897529487,0.5877313586243597,76.0
29017,12394.0,5846.0,4790.0,2700.0,262.0,20186.0,1697.0,2121.0,2816.0,2847.0,338.0,367.0,20.0,30.0,1196.0,113.0,236.0,191.0,1416.0,10468.0,0.3600917897529487,0.5877313586243597,45.0
29019,168268.0,71232.0,66136.0,31958.0,5279.0,27098.0,6663.0,16458.0,34923.0,17123.0,5356.0,32942.0,1628.0,6782.0,3040.0,812.0,3609.0,9530.0,15107.0,200683.0,0.3600917897529487,0.5877313586243597,219.0
29021,89536.0,38430.0,33359.0,15133.0,3873.0,22839.0,7798.0,12589.0,20792.0,13399.0,3562.0,13362.0,1165.0,3114.0,1575.0,581.0,3185.0,3911.0,12158.0,97026.0,0.3600917897529487,0.5877313586243597,200.0
29023,42957.0,19683.0,16773.0,8063.0,1706.0,19186.0,5927.0,7313.0,10022.0,9874.0,1599.0,4438.0,26.0,439.0,2605.0,209.0,1257.0,977.0,5955.0,44938.0,0.3600917897529487,0.5877313586243597,147.0
29025,9176.0,4598.0,3696.0,1323.0,264.0,22135.0,817.0,1634.0,2252.0,1549.0,322.0,421.0,17.0,13.0,672.0,63.0,163.0,189.0,994.0,7581.0,0.3600917897529487,0.5877313586243597,35.0
29027,44483.0,18528.0,16497.0,5977.0,1413.0,22901.0,3936.0,5929.0,9823.0,6355.0,1608.0,4193.0,104.0,323.0,2908.0,155.0,785.0,3811.0,4863.0,40000.0,0.3600917897529487,0.5877313586243597,79.0
29029,43873.0,41205.0,17419.0,7258.0,1728.0,23251.0,3809.0,10254.0,8282.0,7739.0,1259.0,2218.0,407.0,6240.0,3275.0,396.0,639.0,486.0,7403.0,44473.0,0.3600917897529487,0.5877313586243597,135.0
29031,77031.0,32771.0,29672.0,12750.0,2932.0,23684.0,5886.0,11352.0,16674.0,10988.0,2609.0,9829.0,362.0,1974.0,2184.0,491.0,2058.0,3588.0,8322.0,89815.0,0.3600917897529487,0.5877313586243597,185.0
29033,9157.0,4624.0,3652.0,1213.0,382.0,23424.0,824.0,1788.0,2175.0,1404.0,256.0,467.0,10.0,99.0,408.0,70.0,282.0,105.0,1032.0,7145.0,0.3600917897529487,0.5877313586243597,36.0
29035,6283.0,3244.0,2456.0,1427.0,289.0,19318.0,955.0,1061.0,1548.0,1291.0,158.0,328.0,0.0,17.0,754.0,69.0,266.0,53.0,1112.0,5081.0,0.3600917897529487,0.5877313586243597,17.0
29037,100339.0,40260.0,37503.0,9477.0,3890.0,28013.0,5208.0,14489.0,25843.0,12137.0,3298.0,11011.0,544.0,981.0,2320.0,735.0,1277.0,1034.0,10707.0,78322.0,0.3600917897529487,0.5877313586243597,187.0
29039,13912.0,7196.0,5893.0,3170.0,586.0,17744.0,1664.0,3181.0,3237.0,2964.0,386.0,624.0,51.0,158.0,1084.0,120.0,282.0,197.0,2743.0,11546.0,0.3600917897529487,0.5877313586243597,56.0
29041,7727.0,4145.0,2956.0,1260.0,139.0,20300.0,915.0,1704.0,1737.0,1470.0,190.0,315.0,0.0,62.0,422.0,53.0,162.0,230.0,649.0,5949.0,0.3600917897529487,0.5877313586243597,34.0
29043,79856.0,32108.0,29994.0,8426.0,2796.0,25428.0,4606.0,10624.0,21290.0,8586.0,2590.0,4893.0,399.0,1300.0,1834.0,625.0,1042.0,626.0,10647.0,55751.0,0.3600917897529487,0.5877313586243597,149.0
29045,7001.0,3465.0,2859.0,1113.0,155.0,23583.0,702.0,1297.0,1661.0,1128.0,171.0,180.0,26.0,10.0,544.0,42.0,134.0,81.0,1094.0,5505.0,0.3600917897529487,0.5877313586243597,28.0
29047,227984.0,94268.0,87352.0,20981.0,8322.0,29455.0,12214.0,27189.0,57850.0,25357.0,8551.0,38492.0,2736.0,9606.0,1995.0,1157.0,3337.0,2759.0,22913.0,208057.0,0.3600917897529487,0.5877313586243597,348.0
29049,20545.0,8880.0,8067.0,1974.0,800.0,25307.0,1165.0,3384.0,4992.0,2515.0,817.0,1219.0,17.0,190.0,473.0,137.0,273.0,449.0,2765.0,15808.0,0.3600917897529487,0.5877313586243597,60.0
29051,76426.0,32530.0,29307.0,9784.0,1853.0,26254.0,4910.0,10020.0,17775.0,10445.0,3235.0,13754.0,332.0,2311.0,1182.0,347.0,1935.0,4510.0,7005.0,96167.0,0.3600917897529487,0.5877313586243597,152.0
29053,17585.0,7472.0,6520.0,2632.0,625.0,23193.0,1460.0,2811.0,3955.0,2188.0,593.0,1934.0,15.0,82.0,517.0,58.0,363.0,1608.0,1913.0,15112.0,0.3600917897529487,0.5877313586243597,70.0
29055,24680.0,11943.0,9427.0,5483.0,1237.0,19099.0,3678.0,4210.0,5912.0,4905.0,1082.0,947.0,0.0,160.0,1998.0,195.0,595.0,353.0,3289.0,20301.0,0.3600917897529487,0.5877313586243597,88.0
29057,7678.0,3950.0,3166.0,1663.0,253.0,20360.0,850.0,1636.0,1674.0,1315.0,311.0,422.0,3.0,20.0,509.0,67.0,138.0,151.0,1411.0,6163.0,0.3600917897529487,0.5877313586243597,33.0
29059,16632.0,7619.0,6348.0,3730.0,1039.0,17663.0,2274.0,3006.0,3983.0,3128.0,587.0,872.0,126.0,54.0,1360.0,289.0,408.0,201.0,3476.0,12491.0,0.3600917897529487,0.5877313586243597,45.0
29061,8324.0,4212.0,3134.0,1297.0,220.0,19726.0,848.0,1497.0,2150.0,1266.0,170.0,275.0,87.0,33.0,534.0,131.0,239.0,168.0,1826.0,6034.0,0.3600917897529487,0.5877313586243597,16.0
29063,12824.0,4306.0,3778.0,1022.0,302.0,17288.0,1441.0,1909.0,2208.0,1589.0,214.0,2176.0,42.0,154.0,641.0,7.0,258.0,3505.0,935.0,11753.0,0.3600917897529487,0.5877313586243597,21.0
29065,15681.0,7246.0,5889.0,3095.0,632.0,19589.0,2371.0,3047.0,3616.0,3963.0,577.0,758.0,12.0,37.0,1434.0,129.0,412.0,236.0,2889.0,13853.0,0.3600917897529487,0.5877313586243597,43.0
29067,13575.0,6473.0,5156.0,2861.0,521.0,16780.0,2013.0,2874.0,2948.0,2733.0,346.0,296.0,21.0,0.0,1175.0,111.0,184.0,144.0,2487.0,11021.0,0.3600917897529487,0.5877313586243597,34.0
29069,31778.0,14364.0,12727.0,8271.0,1248.0,18158.0,5877.0,5375.0,8151.0,6751.0,1489.0,5726.0,394.0,175.0,1523.0,253.0,1342.0,740.0,5180.0,29292.0,0.3600917897529487,0.5877313586243597,115.0
29071,101682.0,43646.0,39733.0,12604.0,4477.0,24732.0,8982.0,14853.0,24533.0,11947.0,3294.0,4454.0,241.0,1361.0,4407.0,762.0,2093.0,851.0,10870.0,92677.0,0.3600917897529487,0.5877313586243597,230.0
29073,15014.0,8165.0,6333.0,2240.0,535.0,22067.0,1749.0,3133.0,3271.0,2857.0,411.0,482.0,33.0,57.0,965.0,179.0,319.0,279.0,1479.0,13519.0,0.3600917897529487,0.5877313586243597,36.0
29075,6792.0,3208.0,2725.0,1066.0,232.0,20223.0,568.0,1363.0,1660.0,1076.0,148.0,173.0,35.0,49.0,336.0,66.0,143.0,244.0,930.0,5622.0,0.3600917897529487,0.5877313586243597,20.0
29077,280657.0,127154.0,116632.0,51334.0,11148.0,23765.0,17492.0,41092.0,59193.0,37579.0,10081.0,30987.0,1996.0,16358.0,4483.0,1486.0,7519.0,11480.0,40640.0,330006.0,0.3600917897529487,0.5877313586243597,625.0
29079,10279.0,5011.0,4150.0,1744.0,249.0,19299.0,1002.0,2141.0,2457.0,1620.0,370.0,463.0,6.0,116.0,354.0,131.0,380.0,332.0,1633.0,10192.0,0.3600917897529487,0.5877313586243597,37.0
29081,8795.0,4395.0,3574.0,1325.0,275.0,19648.0,941.0,1839.0,2129.0,1630.0,234.0,343.0,45.0,42.0,467.0,60.0,139.0,253.0,1039.0,7628.0,0.3600917897529487,0.5877313586243597,47.0
29083,22134.0,10900.0,9545.0,3987.0,804.0,22230.0,2029.0,4384.0,4986.0,4754.0,752.0,1213.0,34.0,170.0,1241.0,135.0,513.0,246.0,3034.0,19526.0,0.3600917897529487,0.5877313586243597,79.0
29085,9420.0,6778.0,4134.0,2227.0,454.0,17804.0,1288.0,2912.0,1645.0,2194.0,260.0,391.0,27.0,3.0,2405.0,30.0,191.0,99.0,1785.0,7729.0,0.3600917897529487,0.5877313586243597,28.0
29087,4695.0,2785.0,2164.0,556.0,130.0,23917.0,339.0,1028.0,934.0,753.0,130.0,145.0,0.0,41.0,223.0,43.0,138.0,115.0,561.0,3674.0,0.3600917897529487,0.5877313586243597,13.0
29089,10183.0,4568.0,3779.0,1631.0,342.0,23082.0,892.0,1613.0,2296.0,1469.0,287.0,934.0,11.0,145.0,826.0,41.0,275.0,767.0,1049.0,9290.0,0.3600917897529487,0.5877313586243597,32.0
29091,40469.0,18046.0,16060.0,9062.0,1433.0,18771.0,4503.0,7206.0,9965.0,7286.0,1578.0,2031.0,252.0,551.0,2791.0,249.0,1262.0,601.0,5480.0,40090.0,0.3600917897529487,0.5877313586243597,93.0
29093,10424.0,5304.0,4158.0,2185.0,542.0,19984.0,1553.0,1878.0,2276.0,2739.0,436.0,532.0,7.0,86.0,1057.0,116.0,400.0,374.0,1630.0,10070.0,0.3600917897529487,0.5877313586243597,50.0
29095,678167.0,313076.0,271965.0,116662.0,30968.0,26328.0,51159.0,87888.0,164324.0,87340.0,30446.0,251211.0,12056.0,41036.0,2964.0,4079.0,26259.0,10989.0,104768.0,754661.0,0.3600917897529487,0.5877313586243597,1386.0
29097,116996.0,50900.0,45236.0,20309.0,4460.0,21904.0,11115.0,15775.0,30008.0,16833.0,4533.0,17020.0,1921.0,2192.0,2840.0,999.0,3063.0,2422.0,19956.0,126473.0,0.3600917897529487,0.5877313586243597,340.0
29099,220558.0,88296.0,81504.0,24344.0,10781.0,25034.0,18427.0,26991.0,54035.0,28795.0,7658.0,10914.0,706.0,2837.0,10343.0,1227.0,3695.0,1976.0,23116.0,166734.0,0.3600917897529487,0.5877313586243597,479.0
29101,53879.0,21665.0,19912.0,8619.0,2178.0,22394.0,2761.0,6034.0,12010.0,5795.0,1441.0,7008.0,129.0,1043.0,2280.0,410.0,962.0,4328.0,5505.0,52049.0,0.3600917897529487,0.5877313586243597,105.0
29103,4078.0,2281.0,1742.0,948.0,130.0,22363.0,406.0,821.0,989.0,747.0,131.0,133.0,0.0,17.0,318.0,14.0,116.0,82.0,913.0,3455.0,0.3600917897529487,0.5877313586243597,15.0
29105,35544.0,15773.0,13745.0,6765.0,1525.0,19218.0,4412.0,5678.0,8755.0,6695.0,1603.0,2075.0,27.0,401.0,2926.0,427.0,853.0,346.0,6079.0,33470.0,0.3600917897529487,0.5877313586243597,105.0
29107,33069.0,14707.0,13072.0,3447.0,1331.0,24175.0,2894.0,5673.0,7889.0,4777.0,1151.0,2448.0,150.0,507.0,1466.0,235.0,741.0,736.0,3504.0,28352.0,0.3600917897529487,0.5877313586243597,118.0
29109,38306.0,16604.0,14616.0,6915.0,1515.0,19463.0,4222.0,6379.0,9917.0,5916.0,1223.0,3697.0,472.0,191.0,2055.0,443.0,963.0,635.0,5840.0,30084.0,0.3600917897529487,0.5877313586243597,120.0
29111,10176.0,4504.0,3842.0,1088.0,360.0,19514.0,836.0,1743.0,2353.0,1301.0,276.0,751.0,112.0,77.0,888.0,73.0,231.0,769.0,954.0,8827.0,0.3600917897529487,0.5877313586243597,36.0
29113,53458.0,21057.0,18521.0,7926.0,3269.0,22006.0,5205.0,6203.0,14524.0,8807.0,1777.0,3368.0,156.0,345.0,3822.0,306.0,747.0,660.0,6271.0,38674.0,0.3600917897529487,0.5877313586243597,93.0
29115,12494.0,6405.0,4769.0,2241.0,299.0,18989.0,1029.0,2448.0,3037.0,2063.0,424.0,541.0,49.0,50.0,703.0,78.0,393.0,185.0,1835.0,11330.0,0.3600917897529487,0.5877313586243597,55.0
29117,15034.0,6732.0,5674.0,2157.0,384.0,21882.0,1392.0,2882.0,3204.0,2082.0,399.0,915.0,14.0,159.0,539.0,88.0,293.0,1372.0,1765.0,15037.0,0.3600917897529487,0.5877313586243597,55.0
29119,22851.0,9883.0,8208.0,4901.0,904.0,18093.0,3211.0,3059.0,6160.0,4153.0,701.0,4613.0,923.0,137.0,2388.0,513.0,422.0,181.0,4756.0,19787.0,0.3600917897529487,0.5877313586243597,56.0
29121,15527.0,7625.0,6231.0,2905.0,597.0,19970.0,1373.0,3127.0,3723.0,2423.0,413.0,884.0,4.0,222.0,1004.0,113.0,331.0,317.0,2109.0,12836.0,0.3600917897529487,0.5877313586243597,56.0
29123,12353.0,5946.0,4536.0,2414.0,710.0,17459.0,2120.0,2329.0,2903.0,2950.0,340.0,524.0,36.0,104.0,858.0,19.0,359.0,169.0,2025.0,10176.0,0.3600917897529487,0.5877313586243597,42.0
29125,9098.0,4588.0,3718.0,1563.0,418.0,21316.0,1062.0,1742.0,2081.0,1809.0,276.0,316.0,35.0,76.0,805.0,81.0,129.0,85.0,1317.0,6273.0,0.3600917897529487,0.5877313586243597,33.0
29127,28844.0,12874.0,11287.0,4650.0,969.0,22731.0,3108.0,4776.0,6811.0,4476.0,1367.0,2703.0,15.0,489.0,626.0,121.0,911.0,1610.0,3761.0,31275.0,0.3600917897529487,0.5877313586243597,103.0
29129,3735.0,2134.0,1537.0,658.0,139.0,19906.0,313.0,755.0,910.0,591.0,103.0,116.0,10.0,77.0,275.0,47.0,112.0,67.0,595.0,3694.0,0.3600917897529487,0.5877313586243597,11.0
29131,24905.0,12737.0,9710.0,5280.0,1159.0,19969.0,2690.0,4184.0,5964.0,4673.0,1064.0,1141.0,12.0,791.0,1786.0,177.0,534.0,312.0,3855.0,21041.0,0.3600917897529487,0.5877313586243597,66.0
29133,14276.0,5714.0,5249.0,3802.0,798.0,15032.0,2678.0,2242.0,3225.0,2924.0,672.0,3907.0,31.0,81.0,443.0,341.0,634.0,1469.0,2573.0,13036.0,0.3600917897529487,0.5877313586243597,46.0
29135,15719.0,6158.0,5487.0,1709.0,517.0,19540.0,1860.0,2227.0,3934.0,2118.0,415.0,1581.0,234.0,112.0,562.0,116.0,377.0,1371.0,2359.0,12914.0,0.3600917897529487,0.5877313586243597,45.0
29137,8725.0,4812.0,3559.0,1322.0,251.0,20303.0,654.0,1739.0,1995.0,1425.0,204.0,516.0,43.0,63.0,806.0,43.0,175.0,161.0,1331.0,7089.0,0.3600917897529487,0.5877313586243597,33.0
29139,12054.0,6141.0,4892.0,2068.0,637.0,20529.0,1514.0,2301.0,2802.0,2109.0,456.0,612.0,25.0,46.0,763.0,58.0,265.0,362.0,1571.0,9869.0,0.3600917897529487,0.5877313586243597,53.0
29141,20314.0,15442.0,8021.0,4269.0,1111.0,18445.0,2869.0,4649.0,4447.0,4310.0,487.0,1044.0,125.0,193.0,2721.0,147.0,678.0,324.0,4680.0,16539.0,0.3600917897529487,0.5877313586243597,85.0
29143,18568.0,8536.0,7283.0,4175.0,805.0,20896.0,3091.0,3125.0,4369.0,4131.0,1118.0,3574.0,43.0,21.0,861.0,65.0,745.0,335.0,3556.0,18522.0,0.3600917897529487,0.5877313586243597,71.0
29145,58683.0,24322.0,22197.0,8541.0,1919.0,22350.0,5635.0,9724.0,14599.0,9144.0,1452.0,7535.0,642.0,641.0,3727.0,387.0,1311.0,1025.0,9315.0,54235.0,0.3600917897529487,0.5877313586243597,147.0
29147,23296.0,9565.0,8636.0,5475.0,874.0,18329.0,1032.0,3119.0,4054.0,2904.0,639.0,1569.0,33.0,484.0,667.0,91.0,612.0,3350.0,2431.0,26119.0,0.3600917897529487,0.5877313586243597,57.0
29149,10975.0,5474.0,4509.0,2782.0,391.0,16877.0,1466.0,2350.0,2483.0,2642.0,266.0,570.0,21.0,17.0,1023.0,58.0,256.0,130.0,1895.0,9021.0,0.3600917897529487,0.5877313586243597,35.0
29151,13812.0,6559.0,5113.0,1168.0,218.0,23362.0,956.0,2170.0,3356.0,2237.0,338.0,318.0,17.0,56.0,632.0,51.0,255.0,259.0,1023.0,11305.0,0.3600917897529487,0.5877313586243597,40.0
29153,9612.0,5632.0,4284.0,1969.0,457.0,17324.0,1233.0,2378.0,1839.0,2094.0,404.0,387.0,12.0,6.0,1134.0,176.0,266.0,115.0,1593.0,7462.0,0.3600917897529487,0.5877313586243597,36.0
29155,18010.0,8139.0,6914.0,5110.0,784.0,17387.0,2897.0,2723.0,4889.0,4306.0,1011.0,5534.0,52.0,177.0,796.0,141.0,833.0,232.0,3174.0,17079.0,0.3600917897529487,0.5877313586243597,67.0
29157,19042.0,8579.0,7443.0,2197.0,392.0,23539.0,1893.0,3025.0,4688.0,2964.0,597.0,783.0,25.0,223.0,717.0,187.0,406.0,315.0,1385.0,18472.0,0.3600917897529487,0.5877313586243597,49.0
29159,42213.0,18222.0,16250.0,7792.0,1262.0,20571.0,4831.0,6291.0,10673.0,6876.0,1450.0,5842.0,884.0,899.0,1129.0,487.0,1216.0,843.0,6643.0,44415.0,0.3600917897529487,0.5877313586243597,95.0
29161,45091.0,19662.0,16737.0,8105.0,1657.0,20900.0,3473.0,6440.0,9651.0,6833.0,1337.0,4768.0,147.0,947.0,2220.0,265.0,1131.0,3041.0,5415.0,48551.0,0.3600917897529487,0.5877313586243597,105.0
29163,18573.0,7845.0,6630.0,2554.0,570.0,18738.0,2678.0,2980.0,4069.0,2945.0,674.0,2091.0,85.0,257.0,894.0,90.0,445.0,2308.0,2330.0,16178.0,0.3600917897529487,0.5877313586243597,52.0
29165,92149.0,39605.0,36842.0,6768.0,3105.0,35333.0,3282.0,11155.0,22322.0,8782.0,3364.0,15463.0,1275.0,5242.0,339.0,535.0,1794.0,866.0,7453.0,89542.0,0.3600917897529487,0.5877313586243597,120.0
29167,31122.0,13305.0,11813.0,6113.0,1421.0,19357.0,2996.0,5188.0,7494.0,5198.0,783.0,1780.0,168.0,176.0,1682.0,246.0,481.0,1406.0,4181.0,28221.0,0.3600917897529487,0.5877313586243597,70.0
29169,53343.0,18204.0,15528.0,5619.0,2426.0,20019.0,3028.0,3800.0,12568.0,6357.0,1390.0,15523.0,693.0,771.0,2102.0,392.0,762.0,9527.0,5027.0,47246.0,0.3600917897529487,0.5877313586243597,75.0
29171,4911.0,2977.0,2245.0,937.0,74.0,20069.0,477.0,1105.0,1093.0,1025.0,189.0,133.0,6.0,32.0,278.0,34.0,167.0,74.0,759.0,3715.0,0.3600917897529487,0.5877313586243597,10.0
29173,10224.0,5153.0,4034.0,1014.0,300.0,23588.0,842.0,1852.0,2249.0,1500.0,332.0,398.0,19.0,103.0,701.0,76.0,207.0,87.0,1269.0,7361.0,0.3600917897529487,0.5877313586243597,22.0
29175,25207.0,10694.0,8640.0,4263.0,938.0,18263.0,2503.0,3730.0,5705.0,4119.0,862.0,2619.0,73.0,205.0,1605.0,142.0,511.0,2181.0,3098.0,26575.0,0.3600917897529487,0.5877313586243597,58.0
29177,23166.0,9977.0,8741.0,3538.0,986.0,23957.0,1858.0,3657.0,5625.0,3579.0,749.0,1285.0,58.0,178.0,567.0,113.0,550.0,334.0,2202.0,18201.0,0.3600917897529487,0.5877313586243597,63.0
29179,6644.0,4016.0,2672.0,1499.0,362.0,18791.0,1186.0,1466.0,1445.0,1706.0,185.0,314.0,4.0,10.0,905.0,37.0,199.0,182.0,939.0,6530.0,0.3600917897529487,0.5877313586243597,30.0
